id,customer_id,product_id,date,quantity,unit_price,total_amount
2461,713,194,2024-12-07,1,306.67,306.67
2462,980,86,2024-12-01,2,29.71,59.43
2463,433,178,2024-10-14,1,69.92,69.92
2464,359,116,2025-02-04,1,860.37,860.37
2465,338,170,2024-10-07,2,543.46,1086.93
2466,782,127,2024-11-16,4,488.22,1952.89
2467,639,132,2024-10-09,4,1251.53,5006.12
2468,24,148,2024-10-13,3,18.52,55.55
2469,169,169,2025-04-11,2,197.97,395.94
2470,683,147,2024-11-11,2,593.15,1186.31
2471,329,22,2025-05-11,1,70.72,70.72
2472,720,40,2024-09-29,4,447.22,1788.88
2473,644,64,2024-12-28,1,91.82,91.82
2474,132,175,2025-07-08,1,78.01,78.01
2475,424,55,2025-08-02,1,160.9,160.9
2476,454,93,2025-09-05,3,365.47,1096.4
2477,221,63,2024-11-17,5,205.44,1027.22
2478,219,180,2024-09-23,2,579.04,1158.08
2479,20,44,2024-10-16,3,171.23,513.68
2480,950,113,2024-09-13,2,713.16,1426.32
2481,112,162,2024-09-10,3,80.38,241.15
2482,957,6,2024-11-05,1,39.55,39.55
2483,361,76,2024-12-28,3,31.45,94.35
2484,108,136,2025-03-15,1,133.08,133.08
2485,300,14,2025-03-11,2,53.66,107.32
2486,463,189,2024-11-10,2,261.77,523.54
2487,642,98,2024-12-01,4,29.55,118.2
2488,260,82,2024-09-09,2,596.85,1193.7
2489,696,35,2025-02-14,1,14.04,14.04
2490,234,31,2024-11-02,2,378.39,756.77
2491,508,31,2025-09-05,1,365.73,365.73
2492,189,160,2024-12-26,2,178.81,357.61
2493,982,54,2024-09-23,1,511.31,511.31
2494,715,22,2024-10-27,1,77.76,77.76
2495,666,22,2025-01-03,2,85.55,171.1
2496,645,146,2024-10-03,4,360.19,1440.75
2497,986,36,2024-09-16,1,147.23,147.23
2498,9,119,2024-10-06,1,1187.69,1187.69
2499,345,142,2024-10-19,2,19.01,38.02
2500,704,9,2024-09-24,1,219.95,219.95
2501,340,131,2024-12-18,1,78.11,78.11
2502,375,18,2024-10-05,1,161.12,161.12
2503,825,59,2025-01-07,1,150.92,150.92
2504,985,114,2024-09-16,1,582.08,582.08
2505,828,63,2025-03-11,1,207.18,207.18
2506,886,90,2024-10-09,1,127.55,127.55
2507,971,167,2024-09-06,1,148.94,148.94
2508,719,138,2024-09-21,2,8.35,16.71
2509,129,114,2024-09-07,1,624.71,624.71
2510,5,130,2024-09-30,3,215.34,646.03
2511,43,131,2024-10-03,3,94.92,284.75
2512,125,126,2025-09-05,3,64.88,194.65
2513,356,67,2025-03-19,1,107.58,107.58
2514,611,8,2025-02-18,2,130.91,261.82
2515,164,62,2024-09-05,1,189.3,189.3
2516,132,170,2024-10-29,2,552.49,1104.99
2517,75,33,2024-10-06,1,1593.57,1593.57
2518,172,51,2025-04-20,2,188.33,376.66
2519,967,145,2025-02-25,1,183.56,183.56
2520,58,197,2024-09-21,1,349.31,349.31
2521,812,120,2024-10-27,1,209.78,209.78
2522,674,46,2024-11-27,1,613.99,613.99
2523,822,193,2025-09-05,1,873.8,873.8
2524,572,44,2025-01-27,1,186.22,186.22
2525,379,79,2024-10-12,1,82.57,82.57
2526,839,119,2024-11-19,1,1200.63,1200.63
2527,610,109,2024-10-21,1,427.77,427.77
2528,309,153,2024-09-05,2,15.69,31.37
2529,550,42,2024-11-29,2,238.63,477.26
2530,352,100,2024-10-06,1,472.35,472.35
2531,671,28,2024-09-13,1,98.3,98.3
2532,596,179,2024-09-24,1,162.85,162.85
2533,530,53,2024-09-27,4,30.61,122.44
2534,608,20,2025-06-08,1,98.81,98.81
2535,130,101,2024-09-18,2,532.51,1065.02
2536,508,52,2024-11-07,2,872.63,1745.26
2537,410,23,2024-09-26,1,1139.77,1139.77
2538,478,119,2025-01-03,2,1275.46,2550.93
2539,499,34,2024-09-13,1,494.28,494.28
2540,799,169,2024-09-24,2,179.53,359.06
2541,322,135,2025-02-15,3,1443.43,4330.28
2542,66,135,2025-01-06,1,1669.07,1669.07
2543,168,164,2025-01-26,1,585.94,585.94
2544,274,1,2024-09-27,1,476.73,476.73
2545,187,115,2024-10-17,1,202.16,202.16
2546,927,164,2024-12-11,1,666.72,666.72
2547,191,92,2024-10-27,4,403.87,1615.49
2548,890,142,2024-11-09,2,16.58,33.17
2549,913,69,2024-09-26,3,1112.5,3337.5
2550,20,155,2025-02-04,1,406.5,406.5
2551,482,126,2025-01-04,1,74.23,74.23
2552,562,108,2024-10-03,2,394.45,788.89
2553,407,72,2024-10-31,1,23.66,23.66
2554,111,158,2025-03-05,1,176.38,176.38
2555,961,66,2024-10-05,1,1670.71,1670.71
2556,83,58,2024-10-11,2,152.73,305.46
2557,993,5,2024-10-30,5,611.67,3058.33
2558,71,172,2024-10-07,1,293.95,293.95
2559,539,84,2024-10-16,4,60.06,240.22
2560,209,120,2024-09-21,2,231.85,463.69
2561,9,14,2024-10-08,1,55.64,55.64
2562,635,108,2024-10-26,1,336.2,336.2
2563,1000,47,2024-09-18,4,1198.04,4792.15
2564,686,159,2024-09-28,1,25.78,25.78
2565,448,42,2025-01-13,3,269.15,807.45
2566,815,21,2024-09-21,1,8.41,8.41
2567,840,56,2024-10-18,3,43.5,130.49
2568,769,45,2024-10-18,2,9.87,19.74
2569,15,48,2024-10-16,1,10.55,10.55
2570,298,142,2025-03-06,3,16.96,50.89
2571,237,51,2024-11-20,2,173.54,347.09
2572,82,186,2024-09-27,2,302.17,604.35
2573,517,86,2024-09-21,2,26.15,52.31
2574,603,54,2025-01-30,1,428.6,428.6
2575,86,153,2025-06-04,2,13.84,27.68
2576,155,146,2024-10-03,1,367.25,367.25
2577,754,41,2025-05-26,1,165.63,165.63
2578,448,22,2025-09-05,2,82.92,165.85
2579,406,196,2025-02-17,1,33.26,33.26
2580,807,35,2025-03-25,1,15.32,15.32
2581,879,1,2025-02-13,2,450.92,901.85
2582,290,12,2024-11-14,1,593.79,593.79
2583,640,144,2025-05-07,2,8.67,17.35
2584,227,54,2025-04-25,2,465.04,930.07
2585,541,174,2024-12-08,1,708.27,708.27
2586,415,33,2025-05-27,3,1501.44,4504.32
2587,503,106,2025-01-17,1,263.4,263.4
2588,658,16,2024-12-14,2,230.76,461.52
2589,737,112,2024-11-02,1,523.87,523.87
2590,609,27,2024-12-04,3,652.17,1956.52
2591,409,38,2024-09-22,1,327.39,327.39
2592,646,199,2025-02-18,1,281.86,281.86
2593,60,183,2024-10-13,2,451.53,903.06
2594,519,142,2024-10-05,1,18.84,18.84
2595,719,109,2024-10-23,1,416.99,416.99
2596,501,26,2024-11-03,3,1043.49,3130.48
2597,889,173,2024-09-20,1,1169.05,1169.05
2598,94,8,2025-08-09,1,110.82,110.82
2599,294,22,2024-11-30,2,73.26,146.52
2600,960,19,2024-11-14,1,82.26,82.26
2601,214,124,2024-12-26,1,32.41,32.41
2602,906,131,2024-11-06,3,86.2,258.59
2603,135,136,2024-12-30,1,144.23,144.23
2604,979,78,2024-09-18,2,33.29,66.59
2605,369,106,2025-05-27,1,268.37,268.37
2606,794,69,2024-10-02,4,1138.26,4553.05
2607,138,31,2024-10-23,1,385.94,385.94
2608,195,192,2025-06-18,1,14.29,14.29
2609,853,176,2024-10-18,1,699.84,699.84
2610,165,73,2024-09-07,2,310.23,620.46
2611,979,45,2025-09-05,1,10.28,10.28
2612,474,185,2024-11-12,5,755.97,3779.83
2613,997,132,2024-11-02,1,1145.42,1145.42
2614,891,186,2024-11-29,3,352.54,1057.61
2615,572,28,2024-11-08,1,100.36,100.36
2616,133,178,2024-09-08,2,78.39,156.79
2617,986,130,2024-12-29,3,202.85,608.55
2618,977,60,2025-04-28,2,629.98,1259.97
2619,33,39,2024-09-05,1,844.8,844.8
2620,224,105,2024-12-06,1,180.64,180.64
2621,484,194,2024-09-30,2,295.78,591.56
2622,279,190,2024-12-10,3,895.04,2685.13
2623,588,131,2024-11-02,2,78.55,157.09
2624,217,23,2024-09-21,1,1185.65,1185.65
2625,922,25,2024-12-30,2,17.43,34.85
2626,266,42,2024-12-23,1,257.39,257.39
2627,425,68,2024-09-12,1,24.94,24.94
2628,773,197,2024-10-16,4,362.05,1448.19
2629,300,74,2024-10-08,1,7.95,7.95
2630,547,163,2024-11-25,1,89.53,89.53
2631,121,191,2024-11-13,3,1484.18,4452.54
2632,129,64,2024-12-11,2,90.61,181.21
2633,216,30,2024-09-21,2,393.21,786.43
2634,552,195,2025-05-18,1,446.18,446.18
2635,883,155,2024-12-19,2,350.81,701.62
2636,178,98,2025-04-01,3,30.21,90.62
2637,755,137,2024-10-21,1,46.41,46.41
2638,759,166,2024-11-04,1,143.51,143.51
2639,226,24,2024-09-12,2,24.04,48.08
2640,560,149,2024-11-05,2,110.07,220.15
2641,848,30,2024-11-08,2,432.09,864.19
2642,187,2,2025-04-20,1,92.48,92.48
2643,742,33,2024-09-15,1,1358.94,1358.94
2644,44,148,2024-12-15,1,18.35,18.35
2645,873,87,2024-11-03,3,982.13,2946.4
2646,499,41,2024-10-22,3,183.92,551.75
2647,841,111,2025-02-19,2,25.21,50.43
2648,990,56,2025-05-16,2,43.54,87.08
2649,186,67,2025-05-16,2,101.11,202.23
2650,232,59,2024-09-07,4,135.83,543.34
2651,848,51,2025-03-19,3,168.07,504.22
2652,725,90,2024-09-06,3,139.4,418.2
2653,245,19,2025-01-05,3,82.67,248.0
2654,760,170,2025-03-09,1,536.58,536.58
2655,850,121,2024-12-02,1,38.33,38.33
2656,344,139,2025-01-06,1,417.02,417.02
2657,380,61,2024-09-12,2,796.65,1593.3
2658,747,63,2025-01-02,2,250.1,500.21
2659,583,9,2024-10-14,2,186.6,373.2
2660,684,12,2024-10-11,4,504.27,2017.1
2661,89,190,2024-11-21,3,965.41,2896.22
2662,61,32,2024-09-29,2,49.86,99.71
2663,261,178,2025-01-16,3,80.51,241.52
2664,922,191,2024-11-04,4,1711.55,6846.2
2665,788,107,2024-09-28,2,503.1,1006.2
2666,687,51,2024-11-02,1,176.65,176.65
2667,424,180,2024-10-04,1,548.72,548.72
2668,319,83,2025-04-23,1,366.69,366.69
2669,628,8,2024-10-30,1,125.79,125.79
2670,264,143,2024-10-02,1,1146.6,1146.6
2671,379,60,2025-01-19,1,580.86,580.86
2672,32,127,2024-12-20,4,496.08,1984.32
2673,902,95,2025-01-27,2,117.92,235.84
2674,897,39,2024-10-22,1,909.25,909.25
2675,903,135,2024-09-09,1,1603.06,1603.06
2676,167,106,2025-03-06,3,289.34,868.02
2677,679,114,2024-09-29,4,680.08,2720.3
2678,28,51,2025-01-11,1,193.89,193.89
2679,498,36,2025-07-26,2,148.74,297.49
2680,672,17,2025-03-21,4,654.59,2618.34
2681,432,152,2025-02-05,4,76.4,305.6
2682,911,64,2024-12-11,2,84.47,168.93
2683,46,170,2025-01-08,3,621.46,1864.39
2684,350,4,2024-10-09,2,281.86,563.71
2685,532,58,2024-11-28,2,147.5,295.0
2686,205,137,2025-06-21,2,53.55,107.1
2687,357,166,2024-12-03,4,150.82,603.26
2688,251,64,2024-09-29,1,91.93,91.93
2689,897,136,2024-09-09,1,154.23,154.23
2690,506,195,2024-09-18,1,367.71,367.71
2691,401,186,2024-11-06,1,308.28,308.28
2692,415,166,2025-02-08,3,128.34,385.03
2693,16,129,2024-10-24,2,149.46,298.92
2694,235,134,2025-02-09,1,334.23,334.23
2695,975,157,2025-04-29,1,25.08,25.08
2696,33,174,2024-10-22,1,662.93,662.93
2697,7,63,2024-10-04,1,216.15,216.15
2698,266,46,2024-11-11,1,655.35,655.35
2699,186,131,2024-09-12,1,88.34,88.34
2700,677,118,2024-09-30,2,164.87,329.73
2701,339,72,2024-09-17,4,26.25,105.02
2702,344,171,2024-10-31,5,443.09,2215.44
2703,736,123,2024-10-02,4,221.13,884.51
2704,462,94,2024-09-19,1,1163.36,1163.36
2705,75,121,2024-11-14,1,36.07,36.07
2706,265,56,2025-01-23,1,37.59,37.59
2707,647,11,2025-02-08,1,17.04,17.04
2708,91,130,2024-09-07,3,214.25,642.76
2709,186,34,2024-10-06,1,459.72,459.72
2710,825,33,2025-03-20,1,1502.04,1502.04
2711,900,143,2025-01-20,3,1136.1,3408.3
2712,467,18,2024-12-10,4,152.4,609.61
2713,260,30,2025-04-06,3,406.88,1220.63
2714,40,89,2025-05-03,2,592.61,1185.23
2715,498,80,2024-09-09,4,436.24,1744.95
2716,394,25,2024-09-19,1,16.5,16.5
2717,214,164,2025-07-20,3,539.58,1618.75
2718,741,162,2024-09-23,3,80.95,242.84
2719,717,90,2024-12-21,1,130.36,130.36
2720,340,117,2024-12-04,3,89.63,268.9
2721,21,80,2024-12-27,4,444.6,1778.41
2722,199,153,2024-09-17,1,13.76,13.76
2723,394,164,2024-10-22,1,588.92,588.92
2724,748,129,2024-09-15,2,138.79,277.59
2725,850,46,2025-03-19,1,697.85,697.85
2726,401,117,2024-12-18,1,96.31,96.31
2727,790,175,2024-10-29,2,80.66,161.31
2728,457,128,2024-09-11,3,1590.8,4772.41
2729,888,12,2024-10-30,1,509.58,509.58
2730,528,117,2025-03-17,2,91.73,183.47
2731,957,58,2024-12-17,1,154.6,154.6
2732,172,97,2024-11-21,5,1322.25,6611.24
2733,985,64,2024-11-16,1,89.82,89.82
2734,501,14,2025-02-10,2,54.58,109.17
2735,263,38,2024-11-24,1,334.35,334.35
2736,579,197,2024-09-14,2,405.64,811.28
2737,916,33,2024-12-01,1,1559.0,1559.0
2738,834,6,2024-11-16,1,34.36,34.36
2739,68,186,2025-01-11,1,352.47,352.47
2740,807,13,2024-10-19,2,620.64,1241.29
2741,272,34,2025-02-19,2,461.36,922.72
2742,627,13,2025-01-17,2,546.77,1093.53
2743,644,87,2025-01-28,1,1013.8,1013.8
2744,692,188,2024-10-16,3,416.34,1249.02
2745,808,186,2024-09-19,2,302.95,605.9
2746,266,185,2024-12-21,3,691.97,2075.92
2747,598,98,2025-01-15,1,31.25,31.25
2748,981,38,2024-11-08,1,290.96,290.96
2749,197,126,2024-09-19,1,77.28,77.28
2750,590,65,2025-01-16,1,203.8,203.8
2751,725,32,2024-12-23,1,51.53,51.53
2752,999,94,2024-12-07,2,1078.76,2157.52
2753,139,17,2025-09-05,4,676.96,2707.84
2754,54,58,2024-10-05,1,146.32,146.32
2755,970,146,2024-12-16,1,353.46,353.46
2756,394,75,2024-12-25,2,640.0,1280.0
2757,459,84,2025-01-12,1,53.12,53.12
2758,940,2,2024-10-21,4,87.24,348.97
2759,887,188,2024-10-09,2,469.89,939.78
2760,202,190,2025-02-24,1,947.5,947.5
2761,739,54,2025-09-05,2,530.19,1060.37
2762,924,31,2025-02-02,1,389.71,389.71
2763,273,154,2024-09-30,2,1158.36,2316.72
2764,956,197,2024-11-27,3,378.7,1136.11
2765,316,32,2025-07-14,4,52.54,210.16
2766,966,58,2024-10-21,2,146.0,292.01
2767,220,97,2025-02-05,1,1438.51,1438.51
2768,411,126,2024-10-26,2,67.52,135.04
2769,616,81,2024-12-25,1,176.13,176.13
2770,617,84,2025-04-20,3,63.04,189.13
2771,585,88,2024-09-21,1,145.37,145.37
2772,557,180,2024-09-11,1,563.84,563.84
2773,963,104,2024-11-21,1,13.3,13.3
2774,926,9,2024-09-12,1,217.02,217.02
2775,289,183,2025-01-30,2,483.45,966.9
2776,434,139,2025-01-18,3,427.15,1281.45
2777,264,71,2025-05-16,2,345.66,691.31
2778,906,58,2025-02-22,1,154.82,154.82
2779,945,169,2024-11-09,2,171.63,343.25
2780,965,108,2024-09-20,1,341.05,341.05
2781,978,154,2024-11-22,1,1053.19,1053.19
2782,933,105,2025-01-02,1,185.57,185.57
2783,502,187,2024-10-04,1,39.84,39.84
2784,124,136,2024-12-25,2,156.23,312.46
2785,492,151,2024-09-12,1,14.44,14.44
2786,309,152,2025-02-23,1,87.78,87.78
2787,425,27,2024-11-26,1,573.46,573.46
2788,490,123,2025-02-16,2,237.66,475.32
2789,164,186,2025-09-05,1,374.15,374.15
2790,471,67,2025-04-06,1,98.73,98.73
2791,15,63,2025-02-25,2,228.86,457.73
2792,585,152,2025-02-19,3,81.62,244.87
2793,837,162,2025-02-10,1,83.31,83.31
2794,381,151,2024-11-29,1,15.05,15.05
2795,148,27,2024-11-26,1,637.47,637.47
2796,258,173,2025-05-16,1,1195.19,1195.19
2797,588,176,2024-11-29,3,607.7,1823.11
2798,140,94,2024-11-08,1,1151.05,1151.05
2799,789,128,2024-09-07,1,1360.27,1360.27
2800,373,15,2024-09-08,2,367.93,735.86
2801,751,196,2025-03-09,2,33.01,66.01
2802,140,61,2024-09-21,2,835.22,1670.45
2803,108,59,2024-12-23,3,138.31,414.93
2804,581,88,2025-04-01,2,146.55,293.1
2805,767,130,2024-12-01,3,196.7,590.1
2806,686,149,2025-06-28,2,110.52,221.03
2807,243,98,2024-09-26,4,30.64,122.54
2808,346,27,2024-11-10,2,569.83,1139.66
2809,285,99,2024-11-18,2,145.67,291.34
2810,877,148,2025-04-05,2,17.84,35.68
2811,441,96,2025-03-27,1,164.34,164.34
2812,732,62,2025-05-28,2,169.63,339.26
2813,972,166,2024-09-25,1,129.92,129.92
2814,966,77,2025-01-06,1,271.98,271.98
2815,780,161,2024-10-18,1,276.86,276.86
2816,208,129,2025-01-24,2,151.04,302.09
2817,945,35,2025-03-28,1,16.47,16.47
2818,314,151,2024-10-27,3,14.5,43.51
2819,504,18,2024-10-23,2,139.3,278.59
2820,403,32,2024-11-29,3,54.37,163.12
2821,726,167,2024-12-25,1,150.78,150.78
2822,562,168,2024-10-18,2,604.8,1209.61
2823,513,65,2024-09-10,1,212.0,212.0
2824,339,102,2024-11-28,1,661.9,661.9
2825,356,197,2024-09-20,3,434.79,1304.38
2826,940,39,2024-11-07,2,924.9,1849.8
2827,111,168,2024-10-31,5,604.34,3021.71
2828,598,159,2024-09-19,1,31.06,31.06
2829,618,73,2024-10-15,1,280.25,280.25
2830,649,66,2025-05-16,2,1615.88,3231.76
2831,867,45,2024-09-28,2,9.8,19.6
2832,743,57,2025-03-06,1,74.45,74.45
2833,939,88,2025-03-24,1,135.32,135.32
2834,327,12,2025-04-17,1,515.97,515.97
2835,112,44,2024-11-28,1,168.56,168.56
2836,242,143,2024-11-20,2,1027.49,2054.98
2837,173,25,2024-12-17,2,18.52,37.05
2838,338,92,2024-12-30,1,417.92,417.92
2839,696,59,2024-11-17,4,148.56,594.25
2840,468,23,2024-10-19,1,1006.18,1006.18
2841,211,5,2024-09-21,4,628.8,2515.22
2842,555,174,2024-10-12,1,779.49,779.49
2843,905,83,2025-01-24,1,345.17,345.17
2844,658,70,2024-12-07,2,235.75,471.49
2845,845,159,2024-11-06,1,27.85,27.85
2846,923,128,2024-12-16,3,1342.37,4027.12
2847,670,14,2024-11-17,1,54.13,54.13
2848,451,196,2024-12-23,4,31.99,127.96
2849,400,54,2024-12-03,1,473.53,473.53
2850,622,24,2024-11-13,1,23.41,23.41
2851,199,110,2024-11-12,4,453.76,1815.05
2852,377,130,2024-09-27,1,213.37,213.37
2853,588,31,2025-01-01,1,435.25,435.25
2854,762,116,2024-09-08,4,773.96,3095.84
2855,204,183,2024-09-29,1,452.66,452.66
2856,882,45,2024-11-14,1,10.55,10.55
2857,667,92,2025-05-05,1,370.54,370.54
2858,949,115,2024-11-03,1,211.73,211.73
2859,323,141,2024-11-11,4,180.82,723.27
2860,216,61,2024-12-21,4,811.23,3244.92
2861,564,59,2024-09-08,2,140.27,280.55
2862,899,95,2024-10-27,1,121.41,121.41
2863,979,95,2025-04-07,3,109.55,328.66
2864,544,141,2024-11-13,1,177.34,177.34
2865,301,189,2025-04-17,3,250.09,750.26
2866,365,117,2024-09-20,1,96.73,96.73
2867,860,175,2025-01-20,1,68.99,68.99
2868,345,117,2024-11-10,1,88.46,88.46
2869,401,143,2025-09-05,4,1036.49,4145.95
2870,734,189,2024-10-10,2,244.87,489.73
2871,844,145,2024-11-07,1,211.08,211.08
2872,758,79,2024-09-12,1,84.73,84.73
2873,430,62,2025-03-28,1,166.14,166.14
2874,18,26,2024-09-29,1,1206.79,1206.79
2875,780,45,2024-09-15,3,11.43,34.28
2876,110,144,2024-12-08,5,9.71,48.57
2877,833,147,2024-10-25,1,529.15,529.15
2878,654,125,2025-03-14,1,83.17,83.17
2879,100,183,2025-05-13,1,507.73,507.73
2880,389,46,2025-08-05,3,628.69,1886.08
2881,998,37,2025-05-27,2,1050.83,2101.66
2882,171,17,2024-09-27,1,567.93,567.93
2883,188,140,2024-12-25,1,355.0,355.0
2884,687,8,2025-01-26,4,106.1,424.4
2885,93,65,2024-10-11,1,204.46,204.46
2886,700,156,2025-04-10,1,318.71,318.71
2887,800,93,2024-11-18,2,433.07,866.14
2888,90,137,2024-12-27,1,51.95,51.95
2889,621,38,2024-09-08,3,303.22,909.66
2890,437,68,2025-01-07,2,23.83,47.67
2891,869,99,2024-12-29,2,153.97,307.94
2892,583,82,2024-09-15,2,683.34,1366.69
2893,465,85,2025-04-04,3,20.42,61.26
2894,214,164,2024-12-19,2,639.84,1279.67
2895,791,12,2024-09-19,1,496.96,496.96
2896,72,104,2025-07-24,4,11.27,45.09
2897,409,189,2024-12-18,1,264.69,264.69
2898,101,54,2024-10-12,1,439.47,439.47
2899,178,56,2024-10-17,5,36.28,181.39
2900,23,155,2024-12-25,1,333.84,333.84
2901,315,174,2024-10-12,4,654.67,2618.67
2902,630,175,2024-09-22,1,78.25,78.25
2903,239,148,2024-12-01,3,17.85,53.55
2904,699,121,2024-11-01,1,34.31,34.31
2905,513,99,2025-01-03,1,146.09,146.09
2906,120,159,2024-09-30,3,29.04,87.13
2907,386,60,2024-11-26,1,562.33,562.33
2908,595,69,2024-09-28,3,1033.13,3099.38
2909,293,132,2024-10-01,2,1132.27,2264.54
2910,665,61,2025-03-04,3,790.5,2371.5
2911,455,168,2024-12-02,1,589.14,589.14
2912,463,83,2024-11-19,2,365.23,730.47
2913,117,94,2024-10-18,1,980.78,980.78
2914,191,76,2024-09-24,1,36.04,36.04
2915,97,22,2024-09-25,5,77.88,389.38
2916,708,184,2025-04-16,1,58.35,58.35
2917,708,82,2024-11-27,2,678.48,1356.96
2918,945,27,2025-02-14,2,659.1,1318.2
2919,125,170,2024-09-15,1,590.59,590.59
2920,67,45,2024-12-08,1,10.04,10.04
2921,724,38,2024-10-14,3,326.46,979.37
2922,468,67,2025-02-02,3,107.15,321.45
2923,249,51,2025-03-15,2,161.72,323.44
2924,209,31,2024-11-08,1,388.24,388.24
2925,949,198,2024-12-09,1,1661.02,1661.02
2926,597,178,2024-09-29,1,71.24,71.24
2927,623,66,2024-09-22,3,1682.87,5048.62
2928,339,154,2024-11-22,1,1114.54,1114.54
2929,474,178,2024-09-16,1,79.59,79.59
2930,824,167,2024-09-19,1,155.26,155.26
2931,387,130,2024-12-29,1,185.56,185.56
2932,193,59,2024-10-19,1,151.67,151.67
2933,275,1,2024-12-05,1,423.75,423.75
2934,424,76,2024-10-03,1,37.81,37.81
2935,843,168,2024-09-25,1,630.5,630.5
2936,490,2,2024-09-12,3,83.32,249.96
2937,639,78,2025-02-05,5,32.74,163.69
2938,614,60,2024-11-13,1,681.91,681.91
2939,608,89,2025-09-05,1,594.34,594.34
2940,830,36,2024-11-11,2,137.96,275.93
2941,232,197,2024-10-05,1,433.93,433.93
2942,364,96,2024-11-14,4,173.28,693.11
2943,1000,47,2025-07-21,1,1268.31,1268.31
2944,93,111,2024-09-22,1,26.9,26.9
2945,648,165,2024-09-25,1,957.87,957.87
2946,221,176,2024-11-25,2,657.14,1314.27
2947,850,103,2025-01-18,1,26.1,26.1
2948,952,110,2024-11-06,3,411.23,1233.68
2949,156,179,2024-12-17,1,172.65,172.65
2950,87,31,2024-12-17,1,394.72,394.72
2951,443,46,2024-10-27,3,594.61,1783.84
2952,677,1,2024-09-07,1,507.19,507.19
2953,498,104,2024-10-30,2,11.42,22.84
2954,627,16,2024-09-28,1,211.6,211.6
2955,896,122,2024-12-07,3,15.01,45.03
2956,913,66,2024-11-08,1,1652.83,1652.83
2957,481,56,2024-11-23,1,39.41,39.41
2958,713,138,2024-09-23,1,8.81,8.81
2959,880,112,2024-09-21,4,554.63,2218.51
2960,323,117,2025-05-02,2,92.25,184.49
2961,632,97,2024-09-19,1,1238.88,1238.88
2962,86,111,2025-03-20,1,25.9,25.9
2963,260,48,2025-01-04,3,11.37,34.11
2964,179,64,2025-02-17,3,98.73,296.19
2965,325,61,2025-04-26,1,820.49,820.49
2966,195,152,2024-11-03,1,87.06,87.06
2967,940,139,2025-05-26,2,393.04,786.09
2968,30,195,2024-09-30,2,437.64,875.27
2969,196,170,2024-09-12,4,552.22,2208.88
2970,985,7,2024-09-07,4,347.15,1388.6
2971,441,178,2025-02-20,5,80.63,403.16
2972,333,63,2025-03-15,3,213.12,639.35
2973,443,20,2024-10-13,2,111.12,222.24
2974,839,32,2024-10-27,1,55.86,55.86
2975,354,117,2025-01-10,1,97.96,97.96
2976,1,47,2025-05-08,4,1101.53,4406.12
2977,299,94,2024-09-13,1,1049.1,1049.1
2978,531,7,2025-08-15,3,342.57,1027.71
2979,231,177,2025-04-15,1,351.78,351.78
2980,447,11,2024-10-20,1,15.42,15.42
2981,73,22,2025-02-08,3,77.6,232.8
2982,963,32,2024-10-21,1,48.36,48.36
2983,697,40,2024-10-20,1,405.52,405.52
2984,459,159,2024-09-14,1,30.31,30.31
2985,841,137,2024-11-14,1,52.08,52.08
2986,792,57,2024-09-10,2,71.87,143.75
2987,313,188,2024-09-12,5,418.34,2091.72
2988,811,146,2025-04-09,1,339.61,339.61
2989,94,142,2024-11-04,1,18.13,18.13
2990,431,169,2025-09-05,1,178.76,178.76
2991,534,122,2024-09-25,2,14.01,28.01
2992,107,147,2025-01-02,1,588.32,588.32
2993,380,113,2025-02-10,3,655.8,1967.4
2994,714,183,2024-11-08,2,480.47,960.94
2995,954,7,2024-10-16,2,328.69,657.38
2996,634,62,2024-10-24,4,166.48,665.9
2997,467,40,2025-01-26,1,443.65,443.65
2998,76,186,2024-11-29,2,316.14,632.28
2999,335,43,2025-06-09,2,334.39,668.78
3000,139,6,2025-05-22,2,39.21,78.43
3001,771,157,2024-10-14,1,23.99,23.99
3002,744,183,2024-09-14,2,482.16,964.32
3003,752,34,2024-11-26,3,423.69,1271.08
3004,595,115,2025-09-05,1,195.84,195.84
3005,500,10,2024-09-09,1,39.52,39.52
3006,377,137,2024-09-17,1,46.54,46.54
3007,305,2,2024-10-06,1,93.36,93.36
3008,379,56,2024-12-27,1,40.87,40.87
3009,117,95,2025-01-12,1,112.27,112.27
3010,541,18,2024-11-25,4,149.11,596.45
3011,943,81,2024-09-20,3,158.89,476.67
3012,66,65,2025-02-20,1,213.7,213.7
3013,471,107,2024-11-16,2,513.01,1026.02
3014,376,40,2024-09-21,1,412.54,412.54
3015,939,96,2024-10-29,2,176.72,353.43
3016,260,100,2025-01-10,1,513.7,513.7
3017,64,58,2024-09-30,1,141.23,141.23
3018,986,72,2025-01-15,2,22.58,45.16
3019,581,45,2024-12-01,1,10.78,10.78
3020,137,103,2024-10-28,2,26.67,53.34
3021,584,43,2025-01-27,3,332.09,996.27
3022,831,139,2025-03-04,1,431.72,431.72
3023,282,179,2025-01-08,1,142.03,142.03
3024,601,34,2025-01-25,1,415.75,415.75
3025,162,86,2024-11-09,1,24.81,24.81
3026,467,121,2024-12-16,3,35.05,105.16
3027,244,157,2024-09-15,1,23.01,23.01
3028,694,67,2024-09-20,1,107.98,107.98
3029,163,189,2025-06-19,2,278.17,556.35
3030,478,8,2025-01-04,1,109.21,109.21
3031,696,128,2024-10-23,1,1505.72,1505.72
3032,43,155,2024-10-30,1,333.19,333.19
3033,876,151,2024-10-12,4,15.44,61.77
3034,131,170,2024-11-30,1,626.3,626.3
